Features,Seed,Accuracy,Profit
"['closing_marubozu', 'mama']",1,21.72523961661342,7686.333993797052
"['open_pc', 'hammer', 'marubozu']",4,16.293929712460063,7217.969879589629
"['high_pc', 'hammer', 'marubozu']",4,16.293929712460063,7217.969879589629
"['low_pc', 'hammer', 'marubozu']",4,16.293929712460063,7217.969879589629
"['hammer', 'long_line']",3,18.53035143769968,7075.404178382119
"['hammer', 'long_line']",4,18.53035143769968,7075.404178382119
"['hammer', 'long_line']",8,18.53035143769968,7075.404178382119
"['hammer', 'marubozu']",0,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",1,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",4,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",5,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",6,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",7,16.93290734824281,7075.404178382119
"['hammer', 'marubozu']",8,16.293929712460063,7075.404178382119
"['hammer', 'marubozu']",9,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'long_line']",4,18.53035143769968,7075.404178382119
"['open_pc', 'hammer', 'long_line']",8,18.53035143769968,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",0,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",1,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",2,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",5,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",6,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",7,16.93290734824281,7075.404178382119
"['open_pc', 'hammer', 'marubozu']",9,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'long_line']",4,18.53035143769968,7075.404178382119
"['high_pc', 'hammer', 'long_line']",6,18.53035143769968,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",0,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",1,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",2,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",5,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",6,16.93290734824281,7075.404178382119
"['high_pc', 'hammer', 'marubozu']",9,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",0,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",1,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",2,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",5,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",6,16.93290734824281,7075.404178382119
"['low_pc', 'hammer', 'marubozu']",7,16.93290734824281,7075.404178382119
"['low_pc', 'frachp', 'shooting_star']",0,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",2,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",3,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",4,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",6,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",7,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",8,15.335463258785943,6946.924870183517
"['low_pc', 'frachp', 'shooting_star']",9,15.335463258785943,6946.924870183517
"['high_pc', 'closing_marubozu', 'mama']",2,21.405750798722046,6811.58443924494
"['high_pc', 'closing_marubozu', 'mama']",3,21.405750798722046,6811.58443924494
"['high_pc', 'closing_marubozu', 'mama']",6,21.405750798722046,6811.58443924494
"['high_pc', 'closing_marubozu', 'mama']",9,21.405750798722046,6811.58443924494
"['frachp', 'evening_doji_star']",0,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",1,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",2,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",3,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",4,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",6,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",7,15.015974440894569,6799.7575
"['frachp', 'evening_doji_star']",9,15.015974440894569,6799.7575
"['sma_d', 'evening_doji_star']",9,15.015974440894569,6799.7575
"['evening_doji_star', 'obv']",8,15.335463258785943,6799.7575
"['open_pc', 'low_pc', 'evening_doji_star']",1,15.015974440894569,6799.7575
"['open_pc', 'vwap_pc', 'evening_doji_star']",1,15.015974440894569,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",0,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",1,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",2,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",3,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",4,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",5,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",7,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",8,15.335463258785943,6799.7575
"['open_pc', 'frachp', 'evening_doji_star']",9,15.335463258785943,6799.7575
"['high_pc', 'close_pc', 'evening_doji_star']",1,15.335463258785943,6799.7575
"['high_pc', 'evening_doji_star', 'obv']",3,15.335463258785943,6799.7575
"['high_pc', 'evening_doji_star', 'obv']",4,15.015974440894569,6799.7575
"['high_pc', 'evening_doji_star', 'obv']",7,15.335463258785943,6799.7575
"['high_pc', 'evening_doji_star', 'obv']",8,15.335463258785943,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",0,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",1,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",2,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",3,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",4,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",5,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",6,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",7,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",8,15.654952076677317,6799.7575
"['low_pc', 'frachp', 'evening_doji_star']",9,15.654952076677317,6799.7575
"['low_pc', 'evening_doji_star', 'obv']",4,15.015974440894569,6799.7575
"['close_pc', 'evening_doji_star', 'inverted_hammer']",0,15.654952076677317,6799.7575
"['close_pc', 'evening_doji_star', 'inverted_hammer']",1,15.654952076677317,6799.7575
"['close_pc', 'evening_doji_star', 'inverted_hammer']",6,15.654952076677317,6799.7575
"['close_pc', 'evening_doji_star', 'inverted_hammer']",7,15.654952076677317,6799.7575
