Features,Accuracy
"['vwap_pc', 'morning_doji_star']",28.205128205128204
"['vwap_pc', 'morning_star']",27.83882783882784
"['vwap_pc', 'on_neck']",38.82783882783883
"['vwap_pc', 'piercing']",28.57142857142857
"['vwap_pc', 'rickshaw_man']",27.472527472527474
"['vwap_pc', 'rise_fall_three_methods']",33.33333333333333
"['vwap_pc', 'separating_lines']",32.6007326007326
"['vwap_pc', 'shooting_star']",32.6007326007326
"['vwap_pc', 'short_line']",31.5018315018315
"['vwap_pc', 'spinning_top']",38.82783882783883
"['vwap_pc', 'stalled_pattern']",28.205128205128204
"['vwap_pc', 'stick_sandwich']",0.0
"['vwap_pc', 'takuri']",0.0
"['vwap_pc', 'tasuki_gap']",33.33333333333333
"['vwap_pc', 'thrusting']",28.205128205128204
"['vwap_pc', 'tristar']",28.57142857142857
"['vwap_pc', 'unique_3_river']",33.33333333333333
"['vwap_pc', 'upside_gap_2_crows']",0.0
"['vwap_pc', 'side_gap_3_methods']",33.6996336996337
"['vwap_pc', 'ad']",29.304029304029307
"['vwap_pc', 'adosc']",35.16483516483517
"['vwap_pc', 'obv']",32.967032967032964
"['vwap_pc', 'adx']",38.82783882783883
"['vwap_pc', 'ht_trendline']",37.362637362637365
"['vwap_pc', 'kama']",36.26373626373626
"['vwap_pc', 'mama']",39.1941391941392
"['vwap_pc', 'fama']",36.996336996337
"['vwap_pc', 'sar']",35.16483516483517
"['vwap_pc', 'volatility']",31.868131868131865
"['fracocp', 'frachp']",42.124542124542124
"['fracocp', 'fraclp']",33.6996336996337
"['fracocp', 'sma_1']",35.53113553113553
"['fracocp', 'sma_2']",36.26373626373626
"['fracocp', 'sma_3']",34.43223443223443
"['fracocp', 'sma_4']",33.6996336996337
"['fracocp', 'ema_1']",36.996336996337
"['fracocp', 'ema_2']",37.362637362637365
"['fracocp', 'ema_3']",33.6996336996337
