Features,Seed,Accuracy,Profit
"['open_pc', 'belthold', 'volatility']",7,16.93290734824281,6346.06606792087
"['open_pc', 'belthold', 'volatility']",9,16.93290734824281,6346.06606792087
"['sma_c', 'ema_a']",4,39.29712460063898,6344.8628001803845
"['sma_c', 'ema_a']",8,39.29712460063898,6344.8628001803845
"['frachp', 'adx']",4,43.76996805111821,6344.416869338973
"['doji', 'marubozu']",8,15.335463258785943,6344.189376127917
"['long_leader', 'marubozu']",8,15.335463258785943,6344.189376127917
"['open_pc', 'doji', 'marubozu']",4,15.335463258785943,6344.189376127917
"['open_pc', 'doji', 'marubozu']",7,15.335463258785943,6344.189376127917
"['open_pc', 'long_leader', 'marubozu']",4,15.335463258785943,6344.189376127917
"['open_pc', 'long_leader', 'marubozu']",7,15.335463258785943,6344.189376127917
"['ema_c', 'atr']",0,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",1,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",2,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",3,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",5,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",6,35.14376996805112,6343.25757290078
"['ema_c', 'atr']",7,35.14376996805112,6343.25757290078
"['high_pc', 'ema_a']",3,33.54632587859425,6341.429212123094
"['high_pc', 'ema_a']",4,33.54632587859425,6341.429212123094
"['high_pc', 'ema_a']",5,33.54632587859425,6341.429212123094
"['high_pc', 'ema_a']",6,33.22683706070288,6341.429212123094
"['high_pc', 'ema_a']",7,33.54632587859425,6341.429212123094
"['high_pc', 'ema_a']",9,33.54632587859425,6341.429212123094
"['gravestone_doji', 'ht_trendline']",2,45.68690095846645,6339.935712929851
"['ema_d', 'matching_low']",1,21.08626198083067,6339.566962289435
"['open_pc', 'ema_a', 'long_line']",7,30.670926517571885,6338.322367315905
"['open_pc', 'ema_a', 'long_line']",8,30.670926517571885,6338.322367315905
"['counterattack', 'harami']",8,15.335463258785943,6337.946742557859
"['open_pc', 'counterattack', 'harami']",3,15.335463258785943,6337.946742557859
"['open_pc', 'counterattack', 'harami']",4,15.335463258785943,6337.946742557859
"['open_pc', 'close_pc', 'dark_cloud_cover']",0,14.696485623003195,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",2,14.376996805111823,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",3,14.696485623003195,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",4,14.696485623003195,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",6,14.376996805111823,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",7,14.696485623003195,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",8,14.696485623003195,6333.489240237501
"['open_pc', 'close_pc', 'dark_cloud_cover']",9,14.696485623003195,6333.489240237501
"['open_pc', 'doji_star', 'mama']",0,22.364217252396166,6333.45641272073
"['open_pc', 'doji_star', 'mama']",3,22.364217252396166,6333.45641272073
"['open_pc', 'doji_star', 'mama']",5,22.364217252396166,6333.45641272073
"['closing_marubozu', 'shooting_star']",0,17.252396166134183,6332.457347317897
"['closing_marubozu', 'shooting_star']",2,17.252396166134183,6332.457347317897
"['closing_marubozu', 'shooting_star']",5,17.252396166134183,6332.457347317897
"['closing_marubozu', 'shooting_star']",7,17.252396166134183,6332.457347317897
