Features,Seed,Accuracy,Profit
['sma_1'],2,34.43223443223443,751.6150128295994
['sma_1'],3,34.43223443223443,751.6150128295994
['sma_1'],4,34.43223443223443,751.6150128295994
['sma_1'],5,39.56043956043956,889.014978640018
['sma_1'],6,32.6007326007326,475.0945683532773
['sma_1'],7,32.6007326007326,475.0945683532773
['sma_1'],8,39.56043956043956,889.014978640018
['sma_1'],9,36.63003663003663,945.2697274118909
['sma_2'],0,33.33333333333333,-471.92111396728797
['sma_2'],1,34.43223443223443,1446.2734379793546
['sma_2'],2,34.43223443223443,1446.2734379793546
['sma_2'],3,34.065934065934066,1115.9687335923372
['sma_2'],4,34.43223443223443,1446.2734379793546
['sma_2'],5,33.33333333333333,-471.92111396728797
['sma_2'],6,34.798534798534796,1446.2734379793546
['sma_2'],7,34.43223443223443,1446.2734379793546
['sma_2'],8,33.33333333333333,-471.92111396728797
['sma_2'],9,34.065934065934066,1115.9687335923372
['sma_3'],0,32.234432234432234,-1107.4443367130552
['sma_3'],1,32.234432234432234,-1107.4443367130552
['sma_3'],2,32.234432234432234,-1107.4443367130552
['sma_3'],3,32.234432234432234,-1107.4443367130552
['sma_3'],4,32.234432234432234,-1107.4443367130552
['sma_3'],5,32.234432234432234,-1107.4443367130552
['sma_3'],6,32.234432234432234,-1107.4443367130552
['sma_3'],7,32.234432234432234,-1107.4443367130552
['sma_3'],8,32.234432234432234,-1107.4443367130552
['sma_3'],9,32.234432234432234,-1107.4443367130552
['sma_4'],0,36.996336996337,2291.00394642854
['sma_4'],1,32.967032967032964,2175.541951634932
['sma_4'],2,32.967032967032964,2175.541951634932
['sma_4'],3,32.967032967032964,2175.541951634932
['sma_4'],4,31.135531135531135,1602.407255685379
['sma_4'],5,36.996336996337,2291.00394642854
['sma_4'],6,31.135531135531135,1602.407255685379
['sma_4'],7,32.967032967032964,2175.541951634932
['sma_4'],8,36.996336996337,2291.00394642854
['sma_4'],9,31.135531135531135,1602.407255685379
['ema_1'],0,38.46153846153847,2523.134585444619
['ema_1'],1,38.46153846153847,2523.134585444619
['ema_1'],2,38.46153846153847,2523.134585444619
['ema_1'],3,38.46153846153847,2523.134585444619
['ema_1'],4,38.46153846153847,2523.134585444619
['ema_1'],5,35.8974358974359,1714.79661233992
['ema_1'],6,38.46153846153847,2523.134585444619
['ema_1'],7,38.46153846153847,2523.134585444619
['ema_1'],8,35.8974358974359,1714.79661233992
['ema_1'],9,38.46153846153847,2523.134585444619
['ema_2'],0,38.095238095238095,2005.5543896073868
['ema_2'],1,38.095238095238095,2005.5543896073868
['ema_2'],2,38.095238095238095,2005.5543896073868
['ema_2'],3,38.095238095238095,2005.5543896073868
['ema_2'],4,38.095238095238095,2005.5543896073868
['ema_2'],5,39.56043956043956,2102.2579018423094
['ema_2'],6,38.095238095238095,2005.5543896073868
['ema_2'],7,38.095238095238095,2005.5543896073868
['ema_2'],8,39.56043956043956,2102.2579018423094
['ema_2'],9,38.095238095238095,2005.5543896073868
['ema_3'],0,37.362637362637365,480.33967826168737
['ema_3'],1,37.72893772893773,-106.92780083649632
['ema_3'],2,37.72893772893773,-106.92780083649632
['ema_3'],3,37.72893772893773,-106.92780083649632
['ema_3'],4,37.72893772893773,-106.92780083649632
['ema_3'],5,36.996336996337,480.33967826168737
