Features,Accuracy
"['open_pc', 'high_wave']",8.895929807457957
"['open_pc', 'hikkake']",56.54399220082866
"['open_pc', 'homing_pigeon']",9.578357299536924
"['open_pc', 'identical_three_crows']",9.017791859614915
"['open_pc', 'in_neck']",0.0
"['open_pc', 'inverted_hammer']",9.0665366804777
"['open_pc', 'kicking']",81.96441628077017
"['open_pc', 'kicking_by_length']",81.98878869120156
"['open_pc', 'ladder_bottom']",9.627102120399709
"['open_pc', 'long_leader']",62.539605166951006
"['open_pc', 'long_line']",72.28856933950767
"['open_pc', 'marubozu']",79.38094077504265
"['open_pc', 'matching_low']",78.77163051425786
"['open_pc', 'mat_hold']",81.98878869120156
"['open_pc', 'morning_doji_star']",81.91567145990739
"['open_pc', 'morning_star']",81.8669266390446
"['open_pc', 'on_neck']",0.0
"['open_pc', 'piercing']",81.91567145990739
"['open_pc', 'rickshaw_man']",9.188398732634658
"['open_pc', 'rise_fall_three_methods']",9.017791859614915
"['open_pc', 'separating_lines']",8.822812576163782
"['open_pc', 'shooting_star']",10.38264684377285
"['open_pc', 'short_line']",52.76626858396295
"['open_pc', 'spinning_top']",9.017791859614915
"['open_pc', 'stalled_pattern']",81.40385084084815
"['open_pc', 'stick_sandwich']",8.993419449183525
"['open_pc', 'takuri']",47.42871069948818
"['open_pc', 'tasuki_gap']",81.94004387033877
"['open_pc', 'thrusting']",81.8669266390446
"['open_pc', 'tristar']",81.74506458688764
"['open_pc', 'unique_3_river']",81.91567145990739
"['open_pc', 'upside_gap_2_crows']",81.23324396782841
"['open_pc', 'side_gap_3_methods']",81.40385084084815
"['open_pc', 'ad']",27.955154764806238
"['open_pc', 'adosc']",73.6534243236656
"['open_pc', 'obv']",35.80307092371435
"['open_pc', 'adx']",37.94784304167682
"['open_pc', 'ht_trendline']",46.84377284913478
"['open_pc', 'kama']",37.65537411650012
"['open_pc', 'mama']",22.203265902997806
"['open_pc', 'fama']",21.862052156958324
"['open_pc', 'sar']",42.06678040458201
"['open_pc', 'returns']",36.58298805751889
"['open_pc', 'volatility']",43.40726297830855
"['high_pc', 'low_pc']",47.30684864733122
"['high_pc', 'close_pc']",63.53887399463807
"['high_pc', 'volume_pc']",19.083597367779674
"['high_pc', 'vwap_pc']",57.5920058493785
"['high_pc', 'fracocp']",47.84304167682184
"['high_pc', 'frachp']",45.0402144772118
"['high_pc', 'fraclp']",41.84742871069949
"['high_pc', 'sma_1']",22.154521082135023
"['high_pc', 'sma_2']",34.072629783085546
"['high_pc', 'sma_3']",33.41457470143797
"['high_pc', 'sma_4']",39.337070436266146
"['high_pc', 'ema_1']",58.61564708749696
"['high_pc', 'ema_2']",41.213746039483304
"['high_pc', 'ema_3']",41.74993906897392
"['high_pc', 'ema_4']",37.65537411650012
"['high_pc', 'atr']",52.181330733609556
"['high_pc', 'natr']",30.17304411406288
"['high_pc', 'rsi']",43.285400926151596
"['high_pc', 'slow_k']",36.36363636363637
"['high_pc', 'slow_d']",34.048257372654156
"['high_pc', 'three_black_crows']",9.090909090909092
"['high_pc', 'three_inside']",81.5988301242993
"['high_pc', 'three_lines']",81.84255422861321
"['high_pc', 'three_outside']",79.08847184986595
"['high_pc', 'three_stars']",81.6232025347307
"['high_pc', 'three_whitesoldiers']",8.993419449183525
"['high_pc', 'abandoned_baby']",81.67194735559346
"['high_pc', 'advance_block']",9.724591762125275
"['high_pc', 'belthold']",74.31147940531318
"['high_pc', 'breakaway']",81.6232025347307
"['high_pc', 'closing_marubozu']",75.38386546429442
"['high_pc', 'conceal_baby']",81.6232025347307
"['high_pc', 'counterattack']",9.017791859614915
"['high_pc', 'dark_cloud_cover']",9.090909090909092
"['high_pc', 'doji']",28.418230563002684
"['high_pc', 'doji_star']",80.9651474530831
"['high_pc', 'dragonfly_doji']",12.527418961735314
"['high_pc', 'engulfing']",7.506702412868632
"['high_pc', 'evening_doji_star']",9.0665366804777
"['high_pc', 'evening_star']",9.042164270046307
"['high_pc', 'gap_side_by_side']",8.895929807457957
"['high_pc', 'gravestone_doji']",12.45430173044114
"['high_pc', 'hammer']",8.969047038752134
"['high_pc', 'hanging_man']",12.5761637825981
"['high_pc', 'harami']",77.65049963441383
"['high_pc', 'harami_cross']",8.847184986595174
"['high_pc', 'high_wave']",71.87423836217401
"['high_pc', 'hikkake']",9.407750426517183
"['high_pc', 'homing_pigeon']",9.164026322203265
"['high_pc', 'identical_three_crows']",9.017791859614915
"['high_pc', 'in_neck']",0.0
"['high_pc', 'inverted_hammer']",9.0665366804777
"['high_pc', 'kicking']",9.017791859614915
"['high_pc', 'kicking_by_length']",9.017791859614915
"['high_pc', 'ladder_bottom']",9.383378016085791
"['high_pc', 'long_leader']",26.370948086765782
"['high_pc', 'long_line']",72.28856933950767
"['high_pc', 'marubozu']",79.38094077504265
"['high_pc', 'matching_low']",79.16158908116012
"['high_pc', 'mat_hold']",9.017791859614915
"['high_pc', 'morning_doji_star']",9.090909090909092
"['high_pc', 'morning_star']",9.139653911771873
"['high_pc', 'on_neck']",9.407750426517183
"['high_pc', 'piercing']",9.042164270046307
"['high_pc', 'rickshaw_man']",20.277845478917865
"['high_pc', 'rise_fall_three_methods']",9.017791859614915
"['high_pc', 'separating_lines']",81.64757494516208
"['high_pc', 'shooting_star']",80.79454058006337
"['high_pc', 'short_line']",52.76626858396295
"['high_pc', 'spinning_top']",64.44065318059955
"['high_pc', 'stalled_pattern']",9.188398732634658
"['high_pc', 'stick_sandwich']",9.017791859614915
"['high_pc', 'takuri']",13.551060199853765
"['high_pc', 'tasuki_gap']",81.94004387033877
"['high_pc', 'thrusting']",9.090909090909092
"['high_pc', 'tristar']",81.74506458688764
"['high_pc', 'unique_3_river']",9.042164270046307
"['high_pc', 'upside_gap_2_crows']",9.407750426517183
"['high_pc', 'side_gap_3_methods']",81.40385084084815
"['high_pc', 'ad']",27.662685839629543
"['high_pc', 'adosc']",10.017060687301974
"['high_pc', 'obv']",35.70558128198879
"['high_pc', 'adx']",39.361442846697535
"['high_pc', 'ht_trendline']",30.538630270533755
"['high_pc', 'kama']",48.18425542286132
"['high_pc', 'mama']",32.80526444065318
"['high_pc', 'fama']",15.793321959541798
"['high_pc', 'sar']",42.87106994881793
"['high_pc', 'returns']",63.53887399463807
"['high_pc', 'volatility']",44.382159395564216
"['low_pc', 'close_pc']",66.21983914209115
"['low_pc', 'volume_pc']",18.986107726054108
"['low_pc', 'vwap_pc']",39.068973921520836
"['low_pc', 'fracocp']",65.82988057518888
"['low_pc', 'frachp']",46.721910796977824
"['low_pc', 'fraclp']",42.06678040458201
"['low_pc', 'sma_1']",52.741896173531565
"['low_pc', 'sma_2']",46.136972946624425
"['low_pc', 'sma_3']",43.06604923226907
"['low_pc', 'sma_4']",38.557153302461614
"['low_pc', 'ema_1']",40.896904703875215
"['low_pc', 'ema_2']",41.189373629051914
"['low_pc', 'ema_3']",21.764562515232758
"['low_pc', 'ema_4']",42.57860102364124
"['low_pc', 'atr']",25.859127467706557
"['low_pc', 'natr']",27.126492810138924
"['low_pc', 'rsi']",44.382159395564216
"['low_pc', 'slow_k']",32.000974896417254
"['low_pc', 'slow_d']",33.51206434316354
"['low_pc', 'three_black_crows']",81.89129904947599
"['low_pc', 'three_inside']",81.5988301242993
"['low_pc', 'three_lines']",81.84255422861321
"['low_pc', 'three_outside']",8.822812576163782
"['low_pc', 'three_stars']",0.0
"['low_pc', 'three_whitesoldiers']",8.993419449183525
"['low_pc', 'abandoned_baby']",81.45259566171094
"['low_pc', 'advance_block']",8.749695344869608
"['low_pc', 'belthold']",74.31147940531318
"['low_pc', 'breakaway']",0.0
"['low_pc', 'closing_marubozu']",75.38386546429442
"['low_pc', 'conceal_baby']",0.0
"['low_pc', 'counterattack']",8.822812576163782
"['low_pc', 'dark_cloud_cover']",8.847184986595174
"['low_pc', 'doji']",28.174506458688764
"['low_pc', 'doji_star']",80.9651474530831
"['low_pc', 'dragonfly_doji']",12.381184499146967
"['low_pc', 'engulfing']",7.531074823300024
"['low_pc', 'evening_doji_star']",81.94004387033877
"['low_pc', 'evening_star']",81.89129904947599
"['low_pc', 'gap_side_by_side']",81.81818181818183
"['low_pc', 'gravestone_doji']",12.234950036558615
"['low_pc', 'hammer']",8.822812576163782
"['low_pc', 'hanging_man']",78.06483061174751
"['low_pc', 'harami']",77.65049963441383
"['low_pc', 'harami_cross']",7.945405800633683
"['low_pc', 'high_wave']",71.87423836217401
"['low_pc', 'hikkake']",8.847184986595174
"['low_pc', 'homing_pigeon']",81.25761637825981
"['low_pc', 'identical_three_crows']",9.237143553497441
"['low_pc', 'in_neck']",0.0
"['low_pc', 'inverted_hammer']",9.919571045576408
"['low_pc', 'kicking']",8.822812576163782
"['low_pc', 'kicking_by_length']",8.847184986595174
"['low_pc', 'ladder_bottom']",81.37947843041677
"['low_pc', 'long_leader']",26.102851572020473
"['low_pc', 'long_line']",72.28856933950767
"['low_pc', 'marubozu']",8.847184986595174
"['low_pc', 'matching_low']",11.455032902754082
"['low_pc', 'mat_hold']",8.822812576163782
"['low_pc', 'morning_doji_star']",8.822812576163782
"['low_pc', 'morning_star']",8.871557397026567
"['low_pc', 'on_neck']",0.0
"['low_pc', 'piercing']",8.895929807457957
"['low_pc', 'rickshaw_man']",19.91225932244699
"['low_pc', 'rise_fall_three_methods']",81.98878869120156
"['low_pc', 'separating_lines']",8.822812576163782
"['low_pc', 'shooting_star']",79.8440165732391
"['low_pc', 'short_line']",34.389471118693635
"['low_pc', 'spinning_top']",74.48208627833293
"['low_pc', 'stalled_pattern']",9.21277114306605
"['low_pc', 'stick_sandwich']",8.847184986595174
"['low_pc', 'takuri']",13.380453326834024
"['low_pc', 'tasuki_gap']",81.94004387033877
"['low_pc', 'thrusting']",8.895929807457957
"['low_pc', 'tristar']",81.74506458688764
"['low_pc', 'unique_3_river']",8.920302217889349
"['low_pc', 'upside_gap_2_crows']",0.0
"['low_pc', 'side_gap_3_methods']",81.40385084084815
"['low_pc', 'ad']",28.150134048257375
"['low_pc', 'adosc']",70.85059712405557
"['low_pc', 'obv']",45.600779917133806
"['low_pc', 'adx']",38.21593955642213
"['low_pc', 'ht_trendline']",21.228369485742142
"['low_pc', 'kama']",20.37533512064343
"['low_pc', 'mama']",36.09553984889106
"['low_pc', 'fama']",59.322446990007315
"['low_pc', 'sar']",43.65098708262247
"['low_pc', 'returns']",36.436753594930536
"['low_pc', 'volatility']",43.30977333658299
"['close_pc', 'volume_pc']",18.01121130879844
"['close_pc', 'vwap_pc']",65.24494272483548
"['close_pc', 'fracocp']",46.16134535705581
"['close_pc', 'frachp']",45.137704118937364
"['close_pc', 'fraclp']",43.553497440896905
"['close_pc', 'sma_1']",44.69900073117231
"['close_pc', 'sma_2']",22.178893492566417
"['close_pc', 'sma_3']",23.71435534974409
"['close_pc', 'sma_4']",41.06751157689496
"['close_pc', 'ema_1']",43.16353887399464
"['close_pc', 'ema_2']",41.28686327077748
"['close_pc', 'ema_3']",41.48184255422861
"['close_pc', 'ema_4']",37.38727760175482
"['close_pc', 'atr']",50.182793078235434
"['close_pc', 'natr']",32.732147209359006
"['close_pc', 'rsi']",42.89544235924933
"['close_pc', 'slow_k']",30.952961247867417
"['close_pc', 'slow_d']",34.41384352912503
"['close_pc', 'three_black_crows']",9.164026322203265
"['close_pc', 'three_inside']",81.5988301242993
"['close_pc', 'three_lines']",81.84255422861321
"['close_pc', 'three_outside']",79.08847184986595
"['close_pc', 'three_stars']",0.0
"['close_pc', 'three_whitesoldiers']",81.89129904947599
"['close_pc', 'abandoned_baby']",81.5744577138679
"['close_pc', 'advance_block']",81.28198878869121
"['close_pc', 'belthold']",74.31147940531318
"['close_pc', 'breakaway']",0.0
"['close_pc', 'closing_marubozu']",75.38386546429442
"['close_pc', 'conceal_baby']",0.0
"['close_pc', 'counterattack']",9.017791859614915
"['close_pc', 'dark_cloud_cover']",9.090909090909092
"['close_pc', 'doji']",62.5883499878138
"['close_pc', 'doji_star']",80.9651474530831
"['close_pc', 'dragonfly_doji']",8.993419449183525
"['close_pc', 'engulfing']",7.652936875456982
"['close_pc', 'evening_doji_star']",9.0665366804777
"['close_pc', 'evening_star']",9.042164270046307
"['close_pc', 'gap_side_by_side']",81.81818181818183
"['close_pc', 'gravestone_doji']",9.042164270046307
"['close_pc', 'hammer']",8.969047038752134
"['close_pc', 'hanging_man']",9.383378016085791
"['close_pc', 'harami']",77.65049963441383
"['close_pc', 'harami_cross']",7.482330002437242
"['close_pc', 'high_wave']",71.87423836217401
"['close_pc', 'hikkake']",9.992688276870583
"['close_pc', 'homing_pigeon']",9.261515963928831
"['close_pc', 'identical_three_crows']",9.017791859614915
"['close_pc', 'in_neck']",0.0
"['close_pc', 'inverted_hammer']",9.0665366804777
"['close_pc', 'kicking']",81.98878869120156
"['close_pc', 'kicking_by_length']",81.96441628077017
"['close_pc', 'ladder_bottom']",9.285888374360225
"['close_pc', 'long_leader']",9.017791859614915
"['close_pc', 'long_line']",72.28856933950767
"['close_pc', 'marubozu']",79.38094077504265
"['close_pc', 'matching_low']",79.35656836461126
"['close_pc', 'mat_hold']",81.98878869120156
"['close_pc', 'morning_doji_star']",81.91567145990739
"['close_pc', 'morning_star']",81.69631976602486
"['close_pc', 'on_neck']",0.0
"['close_pc', 'piercing']",81.89129904947599
"['close_pc', 'rickshaw_man']",9.188398732634658
"['close_pc', 'rise_fall_three_methods']",9.017791859614915
"['close_pc', 'separating_lines']",81.64757494516208
"['close_pc', 'shooting_star']",9.383378016085791
"['close_pc', 'short_line']",52.76626858396295
"['close_pc', 'spinning_top']",64.44065318059955
"['close_pc', 'stalled_pattern']",81.45259566171094
"['close_pc', 'stick_sandwich']",8.993419449183525
"['close_pc', 'takuri']",8.993419449183525
"['close_pc', 'tasuki_gap']",81.94004387033877
"['close_pc', 'thrusting']",81.84255422861321
"['close_pc', 'tristar']",81.74506458688764
"['close_pc', 'unique_3_river']",81.91567145990739
"['close_pc', 'upside_gap_2_crows']",0.0
"['close_pc', 'side_gap_3_methods']",81.40385084084815
"['close_pc', 'ad']",27.687058250060932
"['close_pc', 'adosc']",69.16890080428955
"['close_pc', 'obv']",35.55934681940044
"['close_pc', 'adx']",38.581525712893004
"['close_pc', 'ht_trendline']",48.45235193760663
"['close_pc', 'kama']",48.13551060199854
"['close_pc', 'mama']",37.09480867657811
"['close_pc', 'fama']",33.12210577626127
"['close_pc', 'sar']",41.213746039483304
"['close_pc', 'returns']",61.12600536193029
"['close_pc', 'volatility']",30.538630270533755
"['volume_pc', 'vwap_pc']",45.917621252741895
"['volume_pc', 'fracocp']",32.756519619790396
"['volume_pc', 'frachp']",16.6707287350719
"['volume_pc', 'fraclp']",17.060687301974163
"['volume_pc', 'sma_1']",27.979527175237628
"['volume_pc', 'sma_2']",20.10723860589812
"['volume_pc', 'sma_3']",19.985376553741165
"['volume_pc', 'sma_4']",19.74165244942725
"['volume_pc', 'ema_1']",58.64001949792834
"['volume_pc', 'ema_2']",21.618328052644404
"['volume_pc', 'ema_3']",30.904216427004634
"['volume_pc', 'ema_4']",19.32732147209359
"['volume_pc', 'atr']",51.62076529368754
"['volume_pc', 'natr']",29.953692420180356
"['volume_pc', 'rsi']",20.424079941506214
"['volume_pc', 'slow_k']",21.715817694369974
"['volume_pc', 'slow_d']",21.3502315378991
"['volume_pc', 'three_black_crows']",36.75359493053863
"['volume_pc', 'three_inside']",8.822812576163782
"['volume_pc', 'three_lines']",8.822812576163782
"['volume_pc', 'three_outside']",79.08847184986595
"['volume_pc', 'three_stars']",73.43407262978309
"['volume_pc', 'three_whitesoldiers']",8.847184986595174
"['volume_pc', 'abandoned_baby']",73.43407262978309
"['volume_pc', 'advance_block']",8.749695344869608
"['volume_pc', 'belthold']",8.847184986595174
"['volume_pc', 'breakaway']",73.43407262978309
"['volume_pc', 'closing_marubozu']",8.847184986595174
"['volume_pc', 'conceal_baby']",73.43407262978309
"['volume_pc', 'counterattack']",81.96441628077017
"['volume_pc', 'dark_cloud_cover']",81.94004387033877
"['volume_pc', 'doji']",62.63709480867657
"['volume_pc', 'doji_star']",80.9651474530831
"['volume_pc', 'dragonfly_doji']",12.381184499146967
"['volume_pc', 'engulfing']",8.822812576163782
"['volume_pc', 'evening_doji_star']",81.84255422861321
"['volume_pc', 'evening_star']",81.89129904947599
"['volume_pc', 'gap_side_by_side']",76.3100170606873
"['volume_pc', 'gravestone_doji']",78.57665123080673
"['volume_pc', 'hammer']",76.74872044845236
"['volume_pc', 'hanging_man']",69.97319034852548
"['volume_pc', 'harami']",47.91615890811601
"['volume_pc', 'harami_cross']",8.822812576163782
"['volume_pc', 'high_wave']",8.847184986595174
"['volume_pc', 'hikkake']",9.139653911771873
"['volume_pc', 'homing_pigeon']",73.62905191323422
"['volume_pc', 'identical_three_crows']",81.5744577138679
"['volume_pc', 'in_neck']",73.43407262978309
"['volume_pc', 'inverted_hammer']",80.86765781135755
"['volume_pc', 'kicking']",8.847184986595174
"['volume_pc', 'kicking_by_length']",8.847184986595174
"['volume_pc', 'ladder_bottom']",73.87277601754813
"['volume_pc', 'long_leader']",8.822812576163782
"['volume_pc', 'long_line']",9.042164270046307
"['volume_pc', 'marubozu']",62.39337070436266
"['volume_pc', 'matching_low']",21.862052156958324
"['volume_pc', 'mat_hold']",8.847184986595174
"['volume_pc', 'morning_doji_star']",8.847184986595174
"['volume_pc', 'morning_star']",8.895929807457957
"['volume_pc', 'on_neck']",73.3853278089203
"['volume_pc', 'piercing']",8.871557397026567
"['volume_pc', 'rickshaw_man']",19.91225932244699
"['volume_pc', 'rise_fall_three_methods']",81.98878869120156
"['volume_pc', 'separating_lines']",8.822812576163782
"['volume_pc', 'shooting_star']",66.46356324640507
"['volume_pc', 'short_line']",8.749695344869608
"['volume_pc', 'spinning_top']",65.4886668291494
"['volume_pc', 'stalled_pattern']",44.69900073117231
"['volume_pc', 'stick_sandwich']",81.94004387033877
"['volume_pc', 'takuri']",13.380453326834024
"['volume_pc', 'tasuki_gap']",8.847184986595174
"['volume_pc', 'thrusting']",54.399220082866194
"['volume_pc', 'tristar']",81.74506458688764
"['volume_pc', 'unique_3_river']",8.920302217889349
"['volume_pc', 'upside_gap_2_crows']",73.3853278089203
"['volume_pc', 'side_gap_3_methods']",81.40385084084815
"['volume_pc', 'ad']",47.11186936388009
"['volume_pc', 'adosc']",68.04776992444552
"['volume_pc', 'obv']",39.58079454058006
"['volume_pc', 'adx']",37.484767243480384
"['volume_pc', 'ht_trendline']",21.56958323178162
"['volume_pc', 'kama']",32.025347306848644
"['volume_pc', 'mama']",52.10821350231538
"['volume_pc', 'fama']",57.27516451377041
"['volume_pc', 'sar']",60.297343407262986
"['volume_pc', 'returns']",48.306117475018276
"['volume_pc', 'volatility']",52.790640994394344
"['vwap_pc', 'fracocp']",64.95247379965878
"['vwap_pc', 'frachp']",46.35632464050695
"['vwap_pc', 'fraclp']",41.01876675603217
"['vwap_pc', 'sma_1']",51.523275651961974
"['vwap_pc', 'sma_2']",20.692176456251524
"['vwap_pc', 'sma_3']",43.30977333658299
"['vwap_pc', 'sma_4']",38.82524981720692
"['vwap_pc', 'ema_1']",57.51888861808433
"['vwap_pc', 'ema_2']",49.30538630270534
"['vwap_pc', 'ema_3']",46.55130392395808
"['vwap_pc', 'ema_4']",41.26249086034609
"['vwap_pc', 'atr']",17.694369973190348
"['vwap_pc', 'natr']",31.781623202534732
"['vwap_pc', 'rsi']",43.50475262003412
"['vwap_pc', 'slow_k']",36.55861564708749
"['vwap_pc', 'slow_d']",34.608822812576165
"['vwap_pc', 'three_black_crows']",9.090909090909092
"['vwap_pc', 'three_inside']",81.5988301242993
"['vwap_pc', 'three_lines']",81.84255422861321
"['vwap_pc', 'three_outside']",8.822812576163782
"['vwap_pc', 'three_stars']",0.0
"['vwap_pc', 'three_whitesoldiers']",81.89129904947599
"['vwap_pc', 'abandoned_baby']",9.042164270046307
"['vwap_pc', 'advance_block']",81.28198878869121
"['vwap_pc', 'belthold']",74.31147940531318
"['vwap_pc', 'breakaway']",0.0
"['vwap_pc', 'closing_marubozu']",75.38386546429442
"['vwap_pc', 'conceal_baby']",0.0
"['vwap_pc', 'counterattack']",9.017791859614915
"['vwap_pc', 'dark_cloud_cover']",9.090909090909092
"['vwap_pc', 'doji']",9.0665366804777
"['vwap_pc', 'doji_star']",80.9651474530831
"['vwap_pc', 'dragonfly_doji']",8.993419449183525
"['vwap_pc', 'engulfing']",7.6041920545942
"['vwap_pc', 'evening_doji_star']",9.042164270046307
"['vwap_pc', 'evening_star']",9.042164270046307
"['vwap_pc', 'gap_side_by_side']",81.81818181818183
"['vwap_pc', 'gravestone_doji']",9.042164270046307
"['vwap_pc', 'hammer']",8.969047038752134
"['vwap_pc', 'hanging_man']",12.30806726785279
"['vwap_pc', 'harami']",77.65049963441383
"['vwap_pc', 'harami_cross']",8.822812576163782
"['vwap_pc', 'high_wave']",71.87423836217401
"['vwap_pc', 'hikkake']",80.1364854984158
"['vwap_pc', 'homing_pigeon']",8.993419449183525
"['vwap_pc', 'identical_three_crows']",9.017791859614915
"['vwap_pc', 'in_neck']",0.0
"['vwap_pc', 'inverted_hammer']",9.0665366804777
"['vwap_pc', 'kicking']",81.98878869120156
"['vwap_pc', 'kicking_by_length']",81.96441628077017
"['vwap_pc', 'ladder_bottom']",9.017791859614915
"['vwap_pc', 'long_leader']",9.090909090909092
"['vwap_pc', 'long_line']",72.28856933950767
"['vwap_pc', 'marubozu']",79.38094077504265
"['vwap_pc', 'matching_low']",79.42968559590543
"['vwap_pc', 'mat_hold']",81.98878869120156
"['vwap_pc', 'morning_doji_star']",81.91567145990739
"['vwap_pc', 'morning_star']",81.84255422861321
"['vwap_pc', 'on_neck']",0.0
"['vwap_pc', 'piercing']",81.89129904947599
"['vwap_pc', 'rickshaw_man']",9.188398732634658
"['vwap_pc', 'rise_fall_three_methods']",9.017791859614915
"['vwap_pc', 'separating_lines']",81.64757494516208
"['vwap_pc', 'shooting_star']",9.383378016085791
"['vwap_pc', 'short_line']",9.0665366804777
"['vwap_pc', 'spinning_top']",64.44065318059955
"['vwap_pc', 'stalled_pattern']",81.40385084084815
"['vwap_pc', 'stick_sandwich']",8.993419449183525
"['vwap_pc', 'takuri']",8.993419449183525
"['vwap_pc', 'tasuki_gap']",81.94004387033877
"['vwap_pc', 'thrusting']",81.8669266390446
"['vwap_pc', 'tristar']",81.74506458688764
"['vwap_pc', 'unique_3_river']",81.91567145990739
"['vwap_pc', 'upside_gap_2_crows']",0.0
"['vwap_pc', 'side_gap_3_methods']",81.40385084084815
"['vwap_pc', 'ad']",27.7845478917865
"['vwap_pc', 'adosc']",69.48574213989764
"['vwap_pc', 'obv']",35.82744333414575
"['vwap_pc', 'adx']",39.58079454058006
"['vwap_pc', 'ht_trendline']",21.52083841091884
"['vwap_pc', 'kama']",38.19156714599074
"['vwap_pc', 'mama']",36.04679502802827
"['vwap_pc', 'fama']",22.71508652205703
"['vwap_pc', 'sar']",41.84742871069949
